,a,customer_id,CustomerID,OrderDate,quantity,ItemProfit,WeekID,DayID
1568,3778.0,13343.0,1285.0,1997-02-17,3.0,44.69,6,47
1569,3779.0,13350.0,1286.0,1997-02-17,1.0,26.99,6,47
1570,3783.0,13357.0,1287.0,1997-02-17,2.0,31.72,6,47
1571,3784.0,13372.0,1288.0,1997-02-17,1.0,15.96,6,47
1572,3806.0,13391.0,1291.0,1997-02-17,1.0,14.79,6,47
1573,3832.0,13413.0,1294.0,1997-02-17,1.0,15.9,6,47
1574,3845.0,13427.0,1297.0,1997-02-17,2.0,31.53,6,47
1575,1360.0,4907.0,457.0,1997-05-06,2.0,27.85,17,125
1576,3082.0,11207.0,1076.0,1997-05-06,3.0,37.71,17,125
1577,3152.0,11454.0,1099.0,1997-05-06,1.0,14.99,17,125
1578,6283.0,21604.0,2140.0,1997-05-06,1.0,24.99,17,125
1579,6770.0,23168.0,2307.0,1997-05-06,1.0,14.96,17,125
1580,1391.0,5008.0,468.0,1997-10-13,3.0,19.97,40,285
1581,3767.0,13243.0,1279.0,1997-10-13,1.0,16.49,40,285
1582,4797.0,16614.0,1630.0,1997-10-13,3.0,35.97,40,285
1583,1402.0,5038.0,471.0,1997-02-06,1.0,14.79,5,36
1584,2435.0,8881.0,837.0,1997-02-06,1.0,12.97,5,36
1585,2710.0,3580.0,938.0,1997-02-06,1.0,35.77,5,36
1586,2714.0,7273.0,940.0,1997-02-06,2.0,24.54,5,36
1587,2719.0,9303.0,943.0,1997-02-06,2.0,26.95,5,36
1588,2724.0,9895.0,945.0,1997-02-06,1.0,15.9,5,36
1589,2731.0,9911.0,947.0,1997-02-06,1.0,18.36,5,36
1590,2732.0,9916.0,948.0,1997-02-06,2.0,30.67,5,36
1591,2747.0,9926.0,950.0,1997-02-06,1.0,14.96,5,36
1592,2752.0,9943.0,953.0,1997-02-06,1.0,11.77,5,36
1593,2753.0,9958.0,954.0,1997-02-06,3.0,30.93,5,36
1594,2759.0,9971.0,956.0,1997-02-06,1.0,18.36,5,36
1595,2761.0,9985.0,957.0,1997-02-06,1.0,12.49,5,36
1596,2763.0,9987.0,958.0,1997-02-06,1.0,19.99,5,36
1597,2765.0,10020.0,960.0,1997-02-06,1.0,40.97,5,36
1598,2766.0,10041.0,961.0,1997-02-06,1.0,13.97,5,36
1599,2767.0,10048.0,962.0,1997-02-06,1.0,10.97,5,36
1600,2770.0,10057.0,963.0,1997-02-06,1.0,18.99,5,36
1601,2783.0,10064.0,965.0,1997-02-06,1.0,13.97,5,36
1602,2786.0,10081.0,966.0,1997-02-06,2.0,25.76,5,36
1603,2799.0,10096.0,968.0,1997-02-06,1.0,9.97,5,36
1604,2812.0,10112.0,970.0,1997-02-06,1.0,9.77,5,36
1605,2813.0,10122.0,971.0,1997-02-06,2.0,25.54,5,36
1606,2817.0,10137.0,973.0,1997-02-06,1.0,28.99,5,36
1607,2819.0,10145.0,974.0,1997-02-06,2.0,31.52,5,36
1608,2828.0,10162.0,976.0,1997-02-06,1.0,14.96,5,36
1609,2833.0,10178.0,978.0,1997-02-06,1.0,15.36,5,36
1610,2834.0,10193.0,979.0,1997-02-06,1.0,17.9,5,36
1611,1407.0,5072.0,474.0,1997-06-08,1.0,11.77,22,158
1612,2818.0,10137.0,973.0,1997-06-08,3.0,38.51,22,158
1613,3765.0,13242.0,1278.0,1997-06-08,2.0,29.73,22,158
1614,6488.0,22234.0,2210.0,1997-06-08,1.0,11.77,22,158
1615,1408.0,5072.0,474.0,1997-09-13,2.0,28.48,36,255
1616,3435.0,12303.0,1185.0,1997-09-13,3.0,38.97,36,255
1617,1409.0,5072.0,474.0,1998-04-19,4.0,48.55,67,473
1618,1421.0,5130.0,478.0,1997-10-25,1.0,15.49,42,297
1619,2065.0,7375.0,701.0,1997-10-25,1.0,12.99,42,297
1620,1422.0,3743.0,479.0,1997-01-21,1.0,10.97,2,20
1621,1431.0,5151.0,482.0,1997-01-21,1.0,14.96,2,20
1622,1432.0,5156.0,483.0,1997-01-21,1.0,11.99,2,20
1623,1434.0,5176.0,484.0,1997-01-21,1.0,13.97,2,20
1624,1449.0,5194.0,486.0,1997-01-21,1.0,13.97,2,20
1625,1456.0,5215.0,488.0,1997-01-21,1.0,21.99,2,20
1626,1457.0,5238.0,489.0,1997-01-21,1.0,9.98,2,20
1627,1468.0,5281.0,492.0,1997-01-21,1.0,14.37,2,20
1628,1475.0,5297.0,494.0,1997-01-21,1.0,12.49,2,20
1629,1476.0,5302.0,495.0,1997-01-21,1.0,12.97,2,20
1630,1479.0,5309.0,496.0,1997-01-21,2.0,30.72,2,20
1631,1481.0,5316.0,497.0,1997-01-21,2.0,41.98,2,20
1632,1499.0,5369.0,502.0,1997-01-21,1.0,14.96,2,20
1633,1500.0,5390.0,503.0,1997-01-21,2.0,39.98,2,20
1634,1478.0,5302.0,495.0,1997-12-23,1.0,7.49,50,356
1635,1898.0,6898.0,648.0,1997-12-23,1.0,10.49,50,356
1636,1546.0,5519.0,516.0,1998-06-14,2.0,25.98,75,529
1637,1547.0,5519.0,516.0,1998-06-18,2.0,20.98,76,533
1638,2985.0,10814.0,1033.0,1998-06-18,1.0,14.49,76,533
1639,1558.0,5554.0,519.0,1998-02-26,2.0,25.16,60,421
1640,2171.0,7811.0,743.0,1998-02-26,1.0,12.58,60,421
1641,2699.0,9848.0,932.0,1998-02-26,1.0,12.58,60,421
1642,3034.0,11011.0,1054.0,1998-02-26,1.0,15.49,60,421
1643,6227.0,21377.0,2117.0,1998-02-26,3.0,44.33,60,421
1644,1579.0,5595.0,523.0,1997-04-10,1.0,14.37,14,99
1645,2611.0,9443.0,897.0,1997-04-10,1.0,14.37,14,99
1646,5397.0,18617.0,1825.0,1997-04-10,3.0,48.31,14,99
1647,1591.0,5645.0,528.0,1997-08-19,1.0,27.77,32,230
1648,4719.0,16445.0,1607.0,1997-08-19,1.0,14.96,32,230
1649,4860.0,16871.0,1652.0,1997-08-19,1.0,15.36,32,230
1650,5947.0,20354.0,2007.0,1997-08-19,1.0,21.7,32,230
1651,1592.0,5645.0,528.0,1998-05-03,1.0,11.88,69,487
1652,5259.0,18138.0,1781.0,1998-05-03,3.0,42.86,69,487
1653,6228.0,21377.0,2117.0,1998-05-03,2.0,19.48,69,487
1654,1605.0,5481.0,530.0,1997-01-23,1.0,11.77,3,22
1655,1606.0,5646.0,531.0,1997-01-23,2.0,25.74,3,22
1656,1607.0,5651.0,532.0,1997-01-23,1.0,17.9,3,22
1657,1610.0,5664.0,533.0,1997-01-23,3.0,41.5,3,22
1658,1611.0,5674.0,534.0,1997-01-23,2.0,23.54,3,22
1659,1618.0,5683.0,536.0,1997-01-23,1.0,11.77,3,22
1660,1619.0,5694.0,537.0,1997-01-23,1.0,9.77,3,22
1661,1621.0,5719.0,539.0,1997-01-23,2.0,23.94,3,22
1662,1634.0,5770.0,542.0,1997-01-23,3.0,35.91,3,22
1663,1638.0,5788.0,544.0,1997-01-23,1.0,14.37,3,22
1664,1639.0,5802.0,545.0,1997-01-23,2.0,29.16,3,22
1665,1640.0,5817.0,546.0,1997-01-23,2.0,23.14,3,22
1666,1641.0,5832.0,547.0,1997-01-23,1.0,13.97,3,22
1667,1664.0,5851.0,550.0,1997-01-23,2.0,15.76,3,22
1668,1676.0,5873.0,554.0,1997-01-23,2.0,21.54,3,22
1669,1677.0,5875.0,555.0,1997-01-23,2.0,31.8,3,22
1670,1680.0,5889.0,556.0,1997-01-23,1.0,12.97,3,22
1671,1681.0,5903.0,557.0,1997-01-23,2.0,25.14,3,22
1672,1608.0,5651.0,532.0,1997-04-23,1.0,12.49,16,112
1673,2112.0,7572.0,718.0,1997-04-23,1.0,13.97,16,112
1674,3890.0,13571.0,1317.0,1997-04-23,2.0,26.73,16,112
1675,6167.0,21144.0,2092.0,1997-04-23,2.0,28.53,16,112
1676,1666.0,5852.0,551.0,1997-03-11,1.0,30.97,9,69
1677,2019.0,7305.0,691.0,1997-03-11,2.0,21.54,9,69
1678,3324.0,11866.0,1146.0,1997-03-11,1.0,9.99,9,69
1679,3447.0,12311.0,1188.0,1997-03-11,1.0,15.36,9,69
1680,4228.0,14801.0,1438.0,1997-03-11,1.0,14.37,9,69
1681,5778.0,17950.0,1947.0,1997-03-11,2.0,9.58,9,69
1682,5779.0,19593.0,1948.0,1997-03-11,1.0,27.97,9,69
1683,5781.0,19775.0,1950.0,1997-03-11,1.0,11.77,9,69
1684,5783.0,19778.0,1951.0,1997-03-11,2.0,20.75,9,69
1685,5795.0,19817.0,1954.0,1997-03-11,2.0,34.14,9,69
1686,5808.0,19841.0,1956.0,1997-03-11,2.0,25.73,9,69
1687,5810.0,19873.0,1958.0,1997-03-11,1.0,11.77,9,69
1688,5812.0,19878.0,1959.0,1997-03-11,1.0,13.97,9,69
1689,5814.0,19880.0,1960.0,1997-03-11,2.0,29.75,9,69
1690,5815.0,19885.0,1961.0,1997-03-11,2.0,33.74,9,69
1691,5818.0,19888.0,1962.0,1997-03-11,3.0,41.97,9,69
1692,5819.0,19888.0,1962.0,1997-03-11,2.0,25.6,9,69
1693,5831.0,19902.0,1965.0,1997-03-11,1.0,14.96,9,69
1694,5837.0,19924.0,1967.0,1997-03-11,1.0,14.96,9,69
1695,5838.0,19938.0,1968.0,1997-03-11,2.0,21.76,9,69
1696,5839.0,19954.0,1969.0,1997-03-11,3.0,43.89,9,69
1697,5840.0,19970.0,1970.0,1997-03-11,1.0,14.37,9,69
1698,5841.0,19970.0,1970.0,1997-03-11,1.0,9.77,9,69
1699,5842.0,19988.0,1971.0,1997-03-11,2.0,29.33,9,69
1700,5843.0,20004.0,1972.0,1997-03-11,1.0,8.77,9,69
1701,5844.0,20015.0,1973.0,1997-03-11,1.0,6.77,9,69
1702,1678.0,5875.0,555.0,1997-05-04,2.0,39.98,17,123
1703,5046.0,17492.0,1713.0,1997-05-04,1.0,38.77,17,123
1704,1679.0,5875.0,555.0,1997-09-07,2.0,23.95,35,249
1705,2433.0,8879.0,836.0,1997-09-07,1.0,12.25,35,249
1706,6011.0,20136.0,2033.0,1997-09-07,2.0,43.57,35,249
1707,1705.0,5947.0,562.0,1997-02-14,1.0,33.99,6,44
1708,2748.0,9926.0,950.0,1997-02-14,2.0,30.72,6,44
1709,3434.0,12303.0,1185.0,1997-02-14,2.0,26.73,6,44
1710,3436.0,12305.0,1186.0,1997-02-14,1.0,14.37,6,44
1711,3446.0,12311.0,1188.0,1997-02-14,2.0,42.36,6,44
1712,3456.0,12327.0,1191.0,1997-02-14,2.0,21.95,6,44
1713,3457.0,12345.0,1192.0,1997-02-14,1.0,15.36,6,44
1714,3461.0,12357.0,1194.0,1997-02-14,1.0,11.77,6,44
1715,3466.0,12393.0,1196.0,1997-02-14,1.0,15.96,6,44
1716,3467.0,12410.0,1197.0,1997-02-14,2.0,41.54,6,44
1717,3468.0,12432.0,1198.0,1997-02-14,2.0,24.74,6,44
1718,3480.0,12442.0,1200.0,1997-02-14,2.0,25.94,6,44
1719,3498.0,12463.0,1202.0,1997-02-14,1.0,14.99,6,44
1720,3546.0,12485.0,1204.0,1997-02-14,1.0,14.96,6,44
1721,3547.0,12499.0,1205.0,1997-02-14,1.0,34.97,6,44
1722,3548.0,12520.0,1206.0,1997-02-14,3.0,26.57,6,44
1723,1706.0,5947.0,562.0,1997-09-22,1.0,15.99,37,264
1724,5183.0,17903.0,1763.0,1997-09-22,1.0,16.49,37,264
1725,6561.0,22471.0,2231.0,1997-09-22,4.0,46.96,37,264
1726,1726.0,6054.0,570.0,1997-07-07,1.0,12.25,26,187
1727,2406.0,8686.0,819.0,1997-07-07,1.0,11.77,26,187
1728,5923.0,20219.0,1992.0,1997-07-07,1.0,13.97,26,187
1729,6010.0,20136.0,2033.0,1997-07-07,2.0,26.22,26,187
1730,1727.0,6054.0,570.0,1997-07-17,1.0,16.36,28,197
1731,5820.0,19888.0,1962.0,1997-07-17,3.0,38.97,28,197
1732,1743.0,6087.0,574.0,1997-07-30,3.0,27.31,30,210
1733,2282.0,7887.0,784.0,1997-07-30,3.0,35.33,30,210
1734,1745.0,6094.0,575.0,1997-03-03,1.0,13.97,8,61
1735,2145.0,5067.0,731.0,1997-03-03,1.0,18.76,8,61
1736,2709.0,9887.0,937.0,1997-03-03,1.0,15.99,8,61
1737,4990.0,14844.0,1697.0,1997-03-03,1.0,14.37,8,61
1738,4997.0,15250.0,1698.0,1997-03-03,2.0,29.92,8,61
1739,4998.0,17278.0,1699.0,1997-03-03,1.0,22.3,8,61
1740,5005.0,17351.0,1701.0,1997-03-03,1.0,14.37,8,61
1741,5006.0,17358.0,1702.0,1997-03-03,2.0,29.33,8,61
1742,5009.0,17364.0,1703.0,1997-03-03,1.0,11.77,8,61
1743,5010.0,17377.0,1704.0,1997-03-03,1.0,12.49,8,61
1744,5011.0,17402.0,1705.0,1997-03-03,2.0,30.78,8,61
1745,5012.0,17417.0,1706.0,1997-03-03,1.0,14.37,8,61
1746,5013.0,17436.0,1707.0,1997-03-03,1.0,14.37,8,61
1747,5014.0,17446.0,1708.0,1997-03-03,1.0,5.78,8,61
1748,5016.0,17460.0,1709.0,1997-03-03,1.0,12.77,8,61
1749,5018.0,17461.0,1710.0,1997-03-03,1.0,12.77,8,61
1750,5044.0,17492.0,1713.0,1997-03-03,1.0,14.96,8,61
1751,5047.0,17497.0,1714.0,1997-03-03,1.0,12.49,8,61
1752,5053.0,17534.0,1717.0,1997-03-03,3.0,46.04,8,61
1753,5054.0,17550.0,1718.0,1997-03-03,1.0,10.97,8,61
1754,5055.0,17566.0,1719.0,1997-03-03,1.0,17.9,8,61
1755,5056.0,17570.0,1720.0,1997-03-03,3.0,41.1,8,61
1756,5071.0,17598.0,1723.0,1997-03-03,1.0,15.36,8,61
1757,5072.0,17614.0,1724.0,1997-03-03,1.0,6.79,8,61
1758,5073.0,17630.0,1725.0,1997-03-03,1.0,9.77,8,61
1759,1760.0,3518.0,585.0,1997-06-13,3.0,42.0,23,163
1760,1761.0,3518.0,585.0,1997-06-25,3.0,38.0,25,175
1761,1762.0,3518.0,585.0,1997-06-25,1.0,8.0,25,175
1762,3084.0,11207.0,1076.0,1997-06-25,1.0,11.77,25,175
1763,4265.0,14918.0,1452.0,1997-06-25,2.0,28.13,25,175
1764,5782.0,19775.0,1950.0,1997-06-25,2.0,26.14,25,175
1765,6800.0,23245.0,2318.0,1997-06-25,2.0,9.58,25,175
1766,1770.0,6304.0,592.0,1997-08-16,1.0,15.36,32,227
1767,2566.0,9247.0,876.0,1997-08-16,4.0,46.5,32,227
1768,2845.0,10220.0,982.0,1997-08-16,2.0,23.54,32,227
1769,5743.0,19584.0,1932.0,1997-08-16,1.0,14.96,32,227
1770,1791.0,6378.0,598.0,1997-12-06,2.0,30.98,48,339
1771,5900.0,20117.0,1982.0,1997-12-06,1.0,11.49,48,339
1772,1792.0,6378.0,598.0,1998-02-07,1.0,12.49,57,402
1773,1793.0,6378.0,598.0,1998-03-11,1.0,12.99,62,434
1774,1797.0,6381.0,599.0,1997-11-03,1.0,9.49,43,306
1775,1811.0,6434.0,604.0,1997-08-17,1.0,14.96,32,228
1776,1818.0,6475.0,608.0,1997-04-22,2.0,29.76,15,111
1777,6787.0,23205.0,2313.0,1997-04-22,2.0,26.14,15,111
1778,1819.0,6475.0,608.0,1997-04-30,1.0,12.97,17,119
1779,3880.0,13535.0,1313.0,1997-04-30,1.0,14.79,17,119
1780,4264.0,14918.0,1452.0,1997-04-30,2.0,33.96,17,119
1781,1821.0,6479.0,609.0,1997-01-26,3.0,37.47,3,25
1782,1828.0,4819.0,613.0,1997-01-26,1.0,9.97,3,25
1783,1833.0,5022.0,614.0,1997-01-26,3.0,38.71,3,25
1784,1834.0,6228.0,615.0,1997-01-26,2.0,30.32,3,25
1785,1835.0,6504.0,616.0,1997-01-26,1.0,24.99,3,25
1786,1836.0,6518.0,617.0,1997-01-26,2.0,39.48,3,25
1787,1837.0,6528.0,618.0,1997-01-26,2.0,18.95,3,25
1788,1841.0,6551.0,620.0,1997-01-26,1.0,14.96,3,25
1789,1842.0,6559.0,621.0,1997-01-26,2.0,19.95,3,25
1790,1844.0,6574.0,622.0,1997-01-26,1.0,15.76,3,25
1791,1845.0,6579.0,623.0,1997-01-26,1.0,27.77,3,25
1792,1852.0,6615.0,626.0,1997-01-26,1.0,14.37,3,25
1793,1853.0,6631.0,627.0,1997-01-26,2.0,24.98,3,25
1794,1854.0,6645.0,628.0,1997-01-26,1.0,9.77,3,25
1795,1855.0,6662.0,629.0,1997-01-26,1.0,15.36,3,25
1796,1856.0,6686.0,630.0,1997-01-26,3.0,28.11,3,25
1797,1860.0,6702.0,631.0,1997-01-26,1.0,13.97,3,25
1798,1861.0,6717.0,632.0,1997-01-26,1.0,14.37,3,25
1799,1862.0,6729.0,633.0,1997-01-26,1.0,12.77,3,25
1800,1864.0,6733.0,634.0,1997-01-26,1.0,14.99,3,25
1801,1866.0,6781.0,636.0,1997-01-26,1.0,15.36,3,25
1802,1822.0,6479.0,609.0,1997-06-28,1.0,36.69,25,178
1803,6000.0,16359.0,2030.0,1997-06-28,2.0,26.14,25,178
1804,1832.0,4819.0,613.0,1998-02-25,1.0,11.49,60,420
1805,1846.0,6579.0,623.0,1997-07-12,1.0,13.97,27,192
1806,6715.0,23087.0,2290.0,1997-07-12,2.0,29.33,27,192
1807,1857.0,6686.0,630.0,1997-09-23,2.0,18.98,37,265
1808,5816.0,19885.0,1961.0,1997-09-23,1.0,11.49,37,265
1809,1859.0,6686.0,630.0,1998-03-29,2.0,27.98,64,452
1810,1885.0,6821.0,643.0,1997-06-27,1.0,7.78,25,177
1811,2432.0,8879.0,836.0,1997-06-27,1.0,12.25,25,177
1812,2861.0,10282.0,988.0,1997-06-27,3.0,43.9,25,177
1813,3733.0,5844.0,1265.0,1997-06-27,2.0,30.6,25,177
1814,4511.0,15743.0,1532.0,1997-06-27,2.0,26.94,25,177
1815,5953.0,20390.0,2010.0,1997-06-27,1.0,19.99,25,177
1816,1886.0,6821.0,643.0,1997-08-14,1.0,6.77,32,225
1817,4180.0,14694.0,1424.0,1997-08-14,1.0,14.79,32,225
1818,5596.0,19259.0,1894.0,1997-08-14,1.0,13.77,32,225
1819,1890.0,6854.0,645.0,1998-01-13,2.0,32.98,53,377
1820,1891.0,6854.0,645.0,1998-05-11,1.0,16.99,70,495
1821,4221.0,14792.0,1436.0,1998-05-11,1.0,26.99,70,495
1822,4888.0,17020.0,1664.0,1998-05-11,1.0,11.88,70,495
1823,1896.0,6898.0,648.0,1997-04-18,1.0,13.97,15,107
1824,4106.0,14438.0,1400.0,1997-04-18,1.0,15.36,15,107
1825,5679.0,19392.0,1906.0,1997-04-18,1.0,11.77,15,107
1826,6422.0,21939.0,2177.0,1997-04-18,1.0,9.77,15,107
1827,1900.0,6918.0,649.0,1997-03-28,1.0,15.36,12,86
1828,2572.0,9258.0,880.0,1997-03-28,1.0,14.96,12,86
1829,5775.0,17724.0,1946.0,1997-03-28,3.0,35.71,12,86
1830,6406.0,21864.0,2170.0,1997-03-28,1.0,15.36,12,86
1831,6699.0,22986.0,2282.0,1997-03-28,1.0,14.37,12,86
1832,1901.0,6918.0,649.0,1998-01-28,1.0,14.49,56,392
1833,2787.0,10081.0,966.0,1998-01-28,2.0,28.07,56,392
1834,1902.0,6918.0,649.0,1998-02-01,1.0,15.49,56,396
1835,6910.0,23554.0,2355.0,1998-02-01,2.0,24.6,56,396
1836,1903.0,6918.0,649.0,1998-02-17,1.0,15.49,58,412
1837,5760.0,19714.0,1941.0,1998-02-17,3.0,41.97,58,412
1838,6116.0,20994.0,2073.0,1998-02-17,3.0,38.06,58,412
1839,1904.0,6918.0,649.0,1998-04-16,3.0,44.47,67,470
1840,1906.0,6931.0,650.0,1997-03-13,2.0,29.33,10,71
1841,3143.0,11405.0,1095.0,1997-03-13,2.0,17.75,10,71
1842,3680.0,12962.0,1247.0,1997-03-13,1.0,12.77,10,71
1843,4224.0,14796.0,1437.0,1997-03-13,1.0,14.96,10,71
1844,4590.0,15880.0,1552.0,1997-03-13,1.0,13.97,10,71
1845,4691.0,16285.0,1593.0,1997-03-13,1.0,9.97,10,71
1846,4734.0,16362.0,1612.0,1997-03-13,1.0,14.37,10,71
1847,5934.0,6827.0,2001.0,1997-03-13,2.0,25.74,10,71
1848,5945.0,20350.0,2006.0,1997-03-13,1.0,22.77,10,71
1849,5946.0,20354.0,2007.0,1997-03-13,2.0,19.54,10,71
1850,5951.0,20380.0,2009.0,1997-03-13,1.0,11.78,10,71
1851,5952.0,20390.0,2010.0,1997-03-13,1.0,14.37,10,71
1852,5954.0,20396.0,2011.0,1997-03-13,1.0,9.99,10,71
1853,5962.0,20414.0,2013.0,1997-03-13,1.0,20.99,10,71
1854,5964.0,20445.0,2015.0,1997-03-13,1.0,11.77,10,71
1855,5965.0,20459.0,2016.0,1997-03-13,1.0,20.99,10,71
1856,5966.0,20462.0,2017.0,1997-03-13,1.0,44.77,10,71
1857,5970.0,20473.0,2018.0,1997-03-13,1.0,18.36,10,71
1858,5971.0,20491.0,2019.0,1997-03-13,3.0,33.51,10,71
1859,5972.0,20512.0,2020.0,1997-03-13,1.0,6.79,10,71
1860,5975.0,20532.0,2022.0,1997-03-13,2.0,26.74,10,71
1861,5981.0,20545.0,2023.0,1997-03-13,1.0,12.49,10,71
1862,5990.0,20565.0,2025.0,1997-03-13,1.0,15.36,10,71
1863,5991.0,20582.0,2026.0,1997-03-13,2.0,28.34,10,71
1864,5992.0,20592.0,2027.0,1997-03-13,1.0,14.99,10,71
1865,5995.0,20601.0,2028.0,1997-03-13,1.0,17.96,10,71
1866,1910.0,6934.0,651.0,1997-11-25,2.0,28.48,46,328
1867,3183.0,11556.0,1112.0,1997-11-25,1.0,14.99,46,328
1868,4891.0,14750.0,1665.0,1997-11-25,1.0,18.99,46,328
1869,4980.0,17327.0,1695.0,1997-11-25,1.0,19.49,46,328
1870,6191.0,21198.0,2100.0,1997-11-25,2.0,28.98,46,328
1871,1921.0,6999.0,656.0,1997-03-09,1.0,11.77,9,67
1872,2698.0,9848.0,932.0,1997-03-09,2.0,25.94,9,67
1873,3739.0,13142.0,1268.0,1997-03-09,1.0,8.78,9,67
1874,4859.0,16871.0,1652.0,1997-03-09,1.0,9.77,9,67
1875,5533.0,17068.0,1885.0,1997-03-09,5.0,42.34,9,67
1876,5534.0,17913.0,1886.0,1997-03-09,1.0,11.77,9,67
1877,5588.0,19237.0,1891.0,1997-03-09,3.0,45.28,9,67
1878,5591.0,19240.0,1892.0,1997-03-09,1.0,17.99,9,67
1879,5592.0,19255.0,1893.0,1997-03-09,1.0,12.49,9,67
1880,5593.0,19259.0,1894.0,1997-03-09,1.0,11.77,9,67
1881,5598.0,19270.0,1895.0,1997-03-09,2.0,25.96,9,67
1882,5599.0,19286.0,1896.0,1997-03-09,2.0,29.96,9,67
1883,5601.0,19303.0,1897.0,1997-03-09,2.0,29.96,9,67
1884,5603.0,19315.0,1898.0,1997-03-09,1.0,14.99,9,67
1885,5613.0,19332.0,1900.0,1997-03-09,1.0,22.77,9,67
1886,5675.0,19360.0,1903.0,1997-03-09,2.0,22.55,9,67
1887,5676.0,19375.0,1904.0,1997-03-09,1.0,28.97,9,67
1888,5677.0,19390.0,1905.0,1997-03-09,1.0,13.97,9,67
1889,5678.0,19392.0,1906.0,1997-03-09,2.0,33.54,9,67
1890,5683.0,19410.0,1907.0,1997-03-09,1.0,10.99,9,67
1891,5684.0,19422.0,1908.0,1997-03-09,1.0,17.99,9,67
1892,5685.0,19426.0,1909.0,1997-03-09,1.0,13.97,9,67
1893,5689.0,19430.0,1910.0,1997-03-09,2.0,24.74,9,67
1894,5693.0,19443.0,1911.0,1997-03-09,2.0,25.28,9,67
1895,5696.0,19458.0,1913.0,1997-03-09,1.0,21.99,9,67
1896,1928.0,7024.0,660.0,1997-03-20,3.0,28.86,11,78
1897,2610.0,9443.0,897.0,1997-03-20,1.0,9.77,11,78
1898,4410.0,15477.0,1507.0,1997-03-20,2.0,23.95,11,78
1899,4651.0,14056.0,1576.0,1997-03-20,1.0,20.99,11,78
1900,5308.0,18268.0,1795.0,1997-03-20,1.0,21.99,11,78
1901,5909.0,20140.0,1985.0,1997-03-20,5.0,42.31,11,78
1902,6449.0,22033.0,2189.0,1997-03-20,1.0,14.79,11,78
1903,6480.0,19295.0,2207.0,1997-03-20,1.0,10.77,11,78
1904,6484.0,22212.0,2208.0,1997-03-20,2.0,23.54,11,78
1905,6486.0,22226.0,2209.0,1997-03-20,2.0,24.34,11,78
1906,6487.0,22234.0,2210.0,1997-03-20,1.0,14.99,11,78
1907,6492.0,22243.0,2211.0,1997-03-20,1.0,15.36,11,78
1908,6493.0,22254.0,2212.0,1997-03-20,1.0,14.37,11,78
1909,6494.0,22271.0,2213.0,1997-03-20,2.0,24.98,11,78
1910,6496.0,22286.0,2214.0,1997-03-20,1.0,15.36,11,78
1911,6498.0,22292.0,2215.0,1997-03-20,2.0,27.94,11,78
1912,6499.0,22303.0,2216.0,1997-03-20,2.0,37.98,11,78
1913,6500.0,22317.0,2217.0,1997-03-20,1.0,12.97,11,78
1914,6501.0,22320.0,2218.0,1997-03-20,1.0,14.96,11,78
1915,6503.0,22334.0,2219.0,1997-03-20,1.0,12.49,11,78
1916,6541.0,22402.0,2225.0,1997-03-20,2.0,21.54,11,78
1917,6542.0,22416.0,2226.0,1997-03-20,1.0,11.97,11,78
1918,6543.0,22434.0,2227.0,1997-03-20,1.0,15.36,11,78
1919,1929.0,7024.0,660.0,1997-03-26,1.0,19.3,12,84
1920,1963.0,7122.0,672.0,1997-03-26,3.0,34.11,12,84
1921,4656.0,15867.0,1579.0,1997-03-26,1.0,16.36,12,84
1922,5240.0,18057.0,1774.0,1997-03-26,1.0,12.49,12,84
1923,1931.0,7037.0,661.0,1997-09-20,1.0,12.99,37,262
1924,1937.0,6131.0,666.0,1997-01-28,1.0,44.77,3,27
1925,1949.0,7104.0,669.0,1997-01-28,3.0,42.9,3,27
1926,1951.0,7112.0,670.0,1997-01-28,1.0,28.99,3,27
1927,1962.0,7122.0,672.0,1997-01-28,1.0,15.36,3,27
1928,1971.0,7136.0,674.0,1997-01-28,2.0,32.29,3,27
1929,1987.0,7162.0,678.0,1997-01-28,1.0,6.79,3,27
1930,1989.0,7180.0,679.0,1997-01-28,1.0,5.99,3,27
1931,1990.0,7186.0,680.0,1997-01-28,2.0,31.35,3,27
1932,2006.0,7198.0,682.0,1997-01-28,2.0,28.74,3,27
1933,2007.0,7204.0,683.0,1997-01-28,1.0,12.49,3,27
1934,2009.0,7216.0,684.0,1997-01-28,2.0,31.54,3,27
1935,2010.0,7231.0,685.0,1997-01-28,1.0,24.99,3,27
1936,2011.0,7244.0,686.0,1997-01-28,1.0,14.96,3,27
1937,2012.0,7260.0,687.0,1997-01-28,2.0,27.94,3,27
1938,2013.0,7276.0,688.0,1997-01-28,1.0,19.99,3,27
1939,2014.0,7288.0,689.0,1997-01-28,1.0,11.77,3,27
1940,2015.0,7294.0,690.0,1997-01-28,1.0,21.7,3,27
1941,2018.0,7305.0,691.0,1997-01-28,1.0,15.39,3,27
1942,2020.0,7313.0,692.0,1997-01-28,2.0,32.6,3,27
1943,2043.0,7330.0,694.0,1997-01-28,1.0,16.36,3,27
1944,2044.0,7361.0,695.0,1997-01-28,2.0,36.48,3,27
1945,2045.0,7367.0,696.0,1997-01-28,1.0,22.99,3,27
1946,1991.0,7186.0,680.0,1997-03-12,2.0,26.96,10,70
1947,4333.0,13108.0,1475.0,1997-03-12,1.0,17.3,10,70
1948,4758.0,16514.0,1620.0,1997-03-12,1.0,10.77,10,70
1949,5007.0,17358.0,1702.0,1997-03-12,1.0,22.3,10,70
