a,customer_id,customer_index,date,quantity,amount
708,2471,220,1997-07-22,2,21.74
709,2478,221,1997-01-11,1,21.77
710,2492,222,1997-01-11,1,11.77
711,2508,223,1997-01-11,5,69.29
712,2521,224,1997-01-11,1,11.77
713,2537,225,1997-01-11,2,24.54
714,2541,226,1997-01-11,1,11.77
715,2541,226,1997-02-08,1,15.7
716,2541,226,1997-04-01,1,24.99
717,2556,227,1997-01-11,1,0.0
718,2563,228,1997-01-11,1,22.97
719,2563,228,1997-01-25,1,13.97
720,2568,229,1997-01-11,2,22.74
721,2568,229,1997-01-24,1,9.77
722,2578,230,1997-01-11,1,12.49
723,2578,230,1997-08-27,5,50.52
724,2578,230,1997-08-30,1,6.78
725,2578,230,1998-05-28,1,23.99
726,2591,231,1997-01-11,4,58.28
727,2591,231,1997-11-19,1,22.49
728,2591,231,1998-05-12,5,72.04
729,2597,232,1997-01-11,1,17.36
730,2597,232,1997-06-01,2,29.73
731,2597,232,1997-06-18,2,26.14
732,2597,232,1997-09-24,1,10.99
733,2597,232,1997-11-20,1,76.99
734,2597,232,1998-05-16,2,18.64
735,2597,232,1998-05-31,2,26.57
736,2597,232,1998-06-22,3,38.47
737,2610,233,1997-01-11,2,29.92
738,2625,234,1997-01-11,3,35.31
739,2645,235,1997-01-11,1,11.77
740,2665,236,1997-01-11,1,5.78
741,2681,237,1997-01-11,1,15.96
742,2697,238,1997-01-11,1,16.7
743,2709,239,1997-01-11,1,14.37
744,2725,240,1997-01-11,5,58.85
745,2745,241,1997-01-11,1,22.7
746,2745,241,1997-10-07,1,11.99
747,2745,241,1997-10-16,1,14.49
748,2745,241,1997-11-20,1,19.99
749,2745,241,1997-12-05,1,21.49
750,2745,241,1998-02-11,2,24.98
751,2753,242,1997-01-11,1,14.37
752,2753,242,1997-03-01,1,14.96
753,2753,242,1997-03-13,1,13.97
754,2753,242,1997-07-11,3,37.51
755,2753,242,1997-08-19,2,29.92
756,2753,242,1998-03-21,1,27.99
757,2509,243,1997-01-12,7,94.4
758,2509,243,1997-03-11,4,55.28
759,2509,243,1998-02-10,7,95.43
760,2509,243,1998-03-07,12,187.68
761,2509,243,1998-03-10,2,27.98
762,2509,243,1998-03-22,4,50.35
763,2761,244,1997-01-12,1,15.96
764,2761,244,1997-01-20,3,45.88
765,2761,244,1997-01-20,6,192.9
766,2761,244,1997-02-03,7,164.93
767,2761,244,1997-02-09,4,142.96
768,2761,244,1997-02-14,6,308.22
769,2761,244,1997-02-17,8,119.43
770,2765,245,1997-01-12,1,10.77
771,2786,246,1997-01-12,5,78.2
772,2790,247,1997-01-12,2,29.58
773,2790,247,1997-02-08,3,40.9
774,2790,247,1997-06-29,2,31.32
775,2803,248,1997-01-12,1,19.99
776,2813,249,1997-01-12,2,26.73
777,2813,249,1997-01-25,2,30.32
778,2820,250,1997-01-12,2,31.78
779,2820,250,1997-05-19,2,27.73
780,2820,250,1997-06-04,2,26.14
781,2820,250,1997-10-08,2,27.98
782,2821,251,1997-01-12,1,14.96
783,2845,252,1997-01-12,2,27.13
784,2855,253,1997-01-12,1,13.97
785,2855,253,1997-08-24,1,16.36
786,2855,253,1998-04-06,1,12.99
787,2863,254,1997-01-12,1,4.99
788,2871,255,1997-01-12,4,59.85
789,2871,255,1997-01-15,1,11.77
790,2871,255,1997-11-03,3,38.47
791,2871,255,1997-11-12,13,195.37
792,2888,256,1997-01-12,1,11.77
793,2903,257,1997-01-12,2,23.54
794,2903,257,1997-03-17,1,37.3
795,2903,257,1997-03-23,1,14.37
796,2903,257,1997-04-04,4,53.48
797,2903,257,1997-04-23,1,14.37
798,2903,257,1997-05-05,3,41.1
799,2903,257,1998-01-24,2,24.48
800,2904,258,1997-01-12,2,59.54
801,2920,259,1997-01-12,1,16.7
802,2932,260,1997-01-12,3,46.47
803,2932,260,1997-02-22,3,38.77
804,2958,261,1997-01-12,1,12.49
805,2958,261,1997-06-02,3,62.97
806,2958,261,1997-07-31,3,42.9
807,2961,262,1997-01-12,2,26.14
808,2965,263,1997-01-12,2,28.74
809,2965,263,1997-09-27,5,64.45
810,2965,263,1998-02-25,4,93.46
811,2983,264,1997-01-12,5,47.48
812,3005,265,1997-01-12,12,166.75
813,3008,266,1997-01-12,1,11.77
814,3008,266,1997-01-13,1,11.77
815,3011,267,1997-01-12,1,9.98
816,3011,267,1997-09-01,1,9.77
817,3011,267,1997-09-01,1,14.96
818,3011,267,1997-09-18,1,17.99
819,3011,267,1998-03-22,2,29.48
820,3021,268,1997-01-12,3,44.88
821,3021,268,1997-02-21,6,90.83
822,858,269,1997-01-13,2,26.73
823,2224,270,1997-01-13,5,99.83
824,2224,270,1997-01-27,3,79.72
825,2274,271,1997-01-13,3,43.53
826,2390,272,1997-01-13,1,26.99
827,2390,272,1997-02-09,3,41.82
828,2390,272,1997-10-21,1,12.49
829,2574,273,1997-01-13,1,14.37
830,3001,274,1997-01-13,1,15.9
831,3001,274,1997-03-30,1,14.9
832,3001,274,1997-06-12,1,14.99
833,3001,274,1997-07-02,2,31.6
834,3016,275,1997-01-13,2,21.54
835,3016,275,1997-09-08,2,25.74
836,3016,275,1997-10-16,2,31.98
837,3016,275,1997-11-05,3,29.47
838,3016,275,1997-11-21,1,7.49
839,3028,276,1997-01-13,2,23.49
840,3028,276,1997-01-18,1,11.77
841,3028,276,1997-01-25,1,5.78
842,3028,276,1997-03-15,3,50.71
843,3028,276,1997-03-21,1,9.77
844,3028,276,1997-03-29,1,13.97
845,3028,276,1997-04-01,1,14.37
846,3028,276,1997-05-18,1,13.77
847,3028,276,1997-06-17,2,24.02
848,3028,276,1997-06-21,1,6.79
849,3028,276,1997-07-16,1,13.97
850,3028,276,1997-07-30,1,11.77
851,3028,276,1997-07-30,1,12.25
852,3028,276,1997-08-12,1,12.77
853,3028,276,1997-08-12,1,14.79
854,3028,276,1997-08-16,1,11.77
855,3028,276,1998-01-14,1,5.99
856,3030,277,1997-01-13,1,31.97
857,3047,278,1997-01-13,1,15.36
858,3060,279,1997-01-13,1,14.79
859,3076,280,1997-01-13,1,18.36
860,3087,281,1997-01-13,1,14.37
861,3099,282,1997-01-13,4,59.66
862,3099,282,1997-05-22,10,151.98
863,3099,282,1997-05-28,4,48.28
864,3099,282,1997-05-29,5,62.04
865,3102,283,1997-01-13,1,17.76
866,3102,283,1997-02-09,2,28.73
867,3102,283,1997-08-20,1,15.76
868,3102,283,1997-08-31,1,14.37
869,3106,284,1997-01-13,3,33.38
870,3106,284,1997-02-03,2,36.67
871,3112,285,1997-01-13,3,40.11
872,3134,286,1997-01-13,1,0.0
873,3157,287,1997-01-13,2,179.98
874,3157,287,1997-03-05,2,30.33
875,3157,287,1997-08-19,1,19.55
876,3157,287,1997-08-22,2,52.03
877,3157,287,1997-10-15,1,17.49
878,3157,287,1997-10-19,1,8.99
879,3157,287,1997-10-19,1,19.49
880,3157,287,1998-01-15,1,12.49
881,3157,287,1998-02-24,2,36.48
882,3157,287,1998-03-27,2,38.98
883,3158,288,1997-01-13,2,30.72
884,3163,289,1997-01-13,1,44.3
885,3163,289,1997-01-17,1,36.99
886,3163,289,1997-03-13,1,15.99
887,3163,289,1997-09-23,2,59.98
888,3163,289,1997-09-24,1,11.99
889,3163,289,1997-09-24,1,12.99
890,3163,289,1997-09-25,2,46.98
891,3163,289,1997-10-27,1,13.99
892,3163,289,1997-10-27,1,13.99
893,3163,289,1997-11-24,2,24.98
894,3163,289,1998-01-06,1,11.99
895,3163,289,1998-03-04,1,22.49
896,3163,289,1998-03-04,2,25.16
897,3163,289,1998-03-09,1,22.49
898,3163,289,1998-03-25,1,12.99
899,3171,290,1997-01-13,2,26.94
900,3182,291,1997-01-13,5,69.22
901,3182,291,1997-02-10,4,58.68
902,3182,291,1997-09-18,5,71.45
903,3183,292,1997-01-13,1,15.36
904,3183,292,1997-01-16,2,20.75
905,3199,293,1997-01-13,2,29.73
906,3238,294,1997-01-13,1,15.36
907,3238,294,1997-01-18,1,18.99
908,3238,294,1997-10-23,2,44.48
909,3238,294,1998-03-01,2,42.48
910,3238,294,1998-03-01,1,59.49
911,3242,295,1997-01-13,1,20.99
912,3262,296,1997-01-13,1,12.77
913,1417,297,1997-01-14,3,35.31
914,1417,297,1997-05-01,6,76.41
915,1417,297,1997-12-13,22,282.78
916,1417,297,1997-12-13,6,76.94
917,2092,298,1997-01-14,5,53.25
918,2092,298,1997-01-22,1,12.97
919,2092,298,1997-11-29,9,61.41
920,2092,298,1998-01-09,4,35.96
921,2092,298,1998-02-22,6,32.94
922,2939,299,1997-01-14,2,19.28
923,3219,300,1997-01-14,8,126.9
924,3287,301,1997-01-14,2,38.13
925,3298,302,1997-01-14,3,69.97
926,3298,302,1997-02-22,1,12.77
927,3298,302,1997-06-24,2,26.49
928,3298,302,1997-09-12,1,20.99
929,3299,303,1997-01-14,1,5.99
930,3299,303,1997-09-25,2,31.48
931,3311,304,1997-01-14,1,15.36
932,3311,304,1997-05-19,3,69.84
933,3311,304,1998-06-13,2,23.76
934,3312,305,1997-01-14,1,23.99
935,3318,306,1997-01-14,1,14.37
936,3318,306,1997-02-07,1,14.37
937,3318,306,1998-03-21,1,11.49
938,3333,307,1997-01-14,1,13.97
939,3353,308,1997-01-14,1,15.36
940,3374,309,1997-01-14,1,11.77
941,3376,310,1997-01-14,6,84.94
942,3376,310,1997-01-31,1,14.99
943,3376,310,1997-02-02,5,74.95
944,3376,310,1997-02-12,4,59.96
945,3376,310,1997-02-13,2,29.98
946,3376,310,1997-02-13,1,15.36
947,3388,311,1997-01-14,1,14.37
948,3400,312,1997-01-14,4,57.1
949,3400,312,1997-05-17,2,28.73
950,3400,312,1997-09-13,2,22.48
951,3400,312,1997-11-09,7,51.43
952,3400,312,1998-02-15,4,42.46
953,3400,312,1998-05-11,6,64.44
954,3403,313,1997-01-14,3,51.15
955,3415,314,1997-01-14,3,48.51
956,3415,314,1997-01-15,1,50.97
957,3415,314,1997-06-26,6,92.17
958,3415,314,1997-07-27,12,137.05
959,3415,314,1998-03-09,18,222.3
960,3425,315,1997-01-14,1,14.7
961,3444,316,1997-01-14,2,28.74
962,3451,317,1997-01-14,2,29.58
963,3451,317,1997-06-02,2,29.75
964,3451,317,1997-10-07,1,12.99
965,3467,318,1997-01-14,4,52.27
966,3469,319,1997-01-14,1,12.49
967,3469,319,1997-05-10,2,48.94
968,3469,319,1997-11-30,3,42.97
969,3469,319,1997-12-08,1,12.49
970,3487,320,1997-01-14,1,15.36
971,3487,320,1998-06-30,1,11.88
972,3497,321,1997-01-14,1,10.77
973,3497,321,1997-04-21,4,53.27
974,3497,321,1997-08-26,5,68.22
975,3497,321,1998-05-09,1,12.58
976,3322,322,1997-01-15,3,57.51
977,3341,323,1997-01-15,2,53.54
978,3341,323,1997-03-18,1,41.77
979,3496,324,1997-01-15,1,6.79
980,3496,324,1997-01-16,1,7.98
981,3496,324,1997-01-21,1,10.77
982,3496,324,1997-02-03,2,28.93
983,3496,324,1998-01-18,4,53.96
984,3496,324,1998-03-04,5,55.45
985,3496,324,1998-03-25,2,25.98
986,3496,324,1998-04-07,1,12.99
987,3496,324,1998-04-07,2,25.48
988,3496,324,1998-04-12,3,50.25
989,3496,324,1998-04-28,1,56.99
990,3496,324,1998-06-21,2,30.98
991,3501,325,1997-01-15,1,12.49
992,3501,325,1997-01-29,3,36.28
993,3501,325,1997-01-30,3,35.55
994,3501,325,1997-02-10,2,30.32
995,3501,325,1997-02-10,6,50.14
996,3501,325,1997-02-13,2,28.74
997,3501,325,1997-02-22,5,40.05
998,3501,325,1997-03-01,1,12.77
999,3501,325,1997-03-07,3,24.47
1000,3501,325,1997-03-13,3,28.54
1001,3501,325,1997-03-16,2,24.98
1002,3501,325,1997-03-19,2,33.0
1003,3501,325,1997-03-19,2,45.98
1004,3501,325,1997-03-27,2,24.98
1005,3501,325,1997-03-28,1,29.99
1006,3501,325,1997-04-08,1,26.99
1007,3501,325,1997-04-10,1,14.96
1008,3501,325,1997-04-10,1,19.99
1009,3501,325,1997-04-11,1,11.77
1010,3501,325,1997-04-27,2,21.54
1011,3501,325,1997-04-27,1,29.99
1012,3501,325,1997-04-28,1,12.49
1013,3501,325,1997-04-29,3,20.37
1014,3501,325,1997-04-30,2,24.98
1015,3501,325,1997-04-30,1,6.99
1016,3501,325,1997-05-01,1,27.97
1017,3501,325,1997-05-19,6,83.94
1018,3501,325,1997-05-25,4,50.97
1019,3501,325,1997-05-28,3,20.37
1020,3501,325,1997-06-20,3,44.29
1021,3501,325,1997-06-20,3,40.97
1022,3501,325,1997-07-25,2,25.98
1023,3501,325,1998-01-05,4,41.96
1024,3501,325,1998-01-05,2,24.98
1025,3501,325,1998-04-27,1,12.99
1026,3510,326,1997-01-15,1,23.99
1027,3525,327,1997-01-15,1,19.97
1028,3545,328,1997-01-15,1,12.7
1029,3556,329,1997-01-15,2,39.96
1030,3558,330,1997-01-15,9,119.76
1031,3558,330,1997-01-20,7,92.79
1032,3558,330,1997-01-30,3,36.5
1033,3558,330,1997-02-08,7,94.57
1034,3558,330,1997-03-19,1,13.97
1035,3558,330,1997-06-22,4,59.28
1036,3558,330,1997-10-12,1,24.49
1037,3571,331,1997-01-15,1,14.7
1038,3584,332,1997-01-15,5,64.23
1039,3584,332,1997-01-20,1,11.77
1040,3584,332,1997-04-24,1,9.98
1041,3587,333,1997-01-15,1,14.96
1042,3601,334,1997-01-15,1,15.36
1043,3612,335,1997-01-15,2,26.14
1044,3614,336,1997-01-15,4,49.28
1045,3614,336,1997-01-23,1,13.97
1046,3614,336,1997-02-05,6,66.22
1047,3614,336,1997-02-07,3,48.9
1048,3614,336,1997-02-07,4,49.28
1049,3614,336,1997-09-10,2,36.48
1050,3614,336,1997-09-24,1,10.49
1051,3614,336,1997-11-26,10,113.9
1052,3614,336,1997-12-15,2,20.98
1053,3629,337,1997-01-15,1,11.99
1054,3656,338,1997-01-15,1,11.77
1055,3656,338,1998-04-01,1,9.49
1056,3656,338,1998-04-14,1,13.99
1057,3656,338,1998-05-15,1,11.49
1058,3656,338,1998-05-15,1,12.99
1059,3660,339,1997-01-15,1,8.77
1060,3660,339,1997-06-21,1,9.77
1061,3660,339,1998-03-19,1,14.42
1062,3674,340,1997-01-15,2,30.13
1063,3690,341,1997-01-15,1,19.99
1064,3704,342,1997-01-15,1,27.99
1065,3726,343,1997-01-15,2,29.98
1066,3669,344,1997-01-16,3,39.7
1067,3669,344,1997-03-15,1,15.7
1068,3669,344,1997-06-23,1,15.7
1069,3669,344,1997-11-21,1,22.49
1070,3755,345,1997-01-16,2,21.98
1071,3775,346,1997-01-16,4,39.3
1072,3794,347,1997-01-16,1,15.36
1073,3805,348,1997-01-16,1,6.79
1074,3805,348,1997-06-23,1,4.79
1075,3809,349,1997-01-16,1,17.9
1076,3819,350,1997-01-16,7,128.36
1077,3819,350,1997-02-15,9,130.09
1078,3819,350,1997-06-23,2,27.94
1079,3820,351,1997-01-16,2,29.33
1080,3820,351,1997-03-24,1,12.77
1081,3824,352,1997-01-16,1,7.98
1082,3838,353,1997-01-16,2,11.56
1083,3853,354,1997-01-16,1,41.9
1084,3876,355,1997-01-16,3,44.12
1085,3891,356,1997-01-16,1,9.99
1086,3902,357,1997-01-16,3,46.68
1087,3902,357,1997-02-03,18,242.98
1088,3911,358,1997-01-16,1,23.99
1089,3911,358,1997-03-06,4,58.46
1090,3911,358,1997-07-01,1,13.97
1091,3912,359,1997-01-16,1,15.36
1092,3926,360,1997-01-16,1,17.36
1093,3944,361,1997-01-16,1,19.99
1094,3955,362,1997-01-16,1,7.78
1095,3965,363,1997-01-16,1,24.99
1096,3965,363,1997-02-21,1,9.77
1097,3965,363,1997-03-31,1,9.77
1098,3970,364,1997-01-16,4,47.48
1099,3970,364,1997-01-29,2,19.74
1100,3970,364,1997-03-11,4,58.06
1101,3970,364,1997-04-10,3,63.31
1102,3970,364,1997-08-05,2,26.14
1103,3970,364,1997-10-01,3,38.97
1104,3975,365,1997-01-16,1,15.96
1105,584,366,1997-01-17,1,11.77
1106,3138,367,1997-01-17,1,13.97
1107,3138,367,1997-04-09,9,176.45
1108,3138,367,1997-10-31,4,40.46
1109,3138,367,1998-05-07,8,125.92
1110,3993,368,1997-01-17,1,15.99
1111,3993,368,1997-04-03,1,30.99
1112,3993,368,1997-04-26,1,4.79
1113,3993,368,1997-05-19,2,43.48
1114,3993,368,1997-11-20,1,33.99
1115,3993,368,1998-02-18,3,31.97
1116,3997,369,1997-01-17,1,18.77
1117,4005,370,1997-01-17,1,14.37
1118,4005,370,1997-04-26,2,24.74
1119,4005,370,1998-03-09,2,21.48
1120,4019,371,1997-01-17,1,6.78
1121,4019,371,1998-03-24,2,23.48
1122,4037,372,1997-01-17,1,14.37
1123,4053,373,1997-01-17,1,11.77
1124,4070,374,1997-01-17,1,14.37
1125,4087,375,1997-01-17,1,12.97
1126,4090,376,1997-01-17,1,14.96
1127,4090,376,1997-01-17,1,14.37
1128,4090,376,1997-02-26,1,13.77
1129,4090,376,1998-02-04,2,29.48
1130,4090,376,1998-03-27,1,21.99
1131,4096,377,1997-01-17,3,27.55
1132,4096,377,1997-03-31,1,13.97
1133,4101,378,1997-01-17,1,8.79
1134,4101,378,1997-06-20,1,16.7
1135,4105,379,1997-01-17,1,15.36
1136,4141,380,1997-01-17,1,20.0
1137,4160,381,1997-01-17,1,14.99
1138,4165,382,1997-01-17,2,34.66
1139,4165,382,1997-01-23,1,17.3
1140,4165,382,1997-03-25,1,14.96
1141,4165,382,1997-05-01,2,28.34
1142,4165,382,1997-05-23,5,73.02
1143,4165,382,1997-07-01,3,45.43
1144,4165,382,1997-07-12,4,59.25
1145,4165,382,1997-07-26,1,14.96
1146,4165,382,1997-08-16,5,72.03
1147,4165,382,1997-09-01,1,13.97
1148,4165,382,1997-09-10,1,12.99
1149,4165,382,1997-09-29,3,55.97
1150,4165,382,1997-11-17,1,11.49
1151,4165,382,1997-11-18,1,11.49
1152,4165,382,1997-12-08,3,28.97
1153,4165,382,1997-12-11,1,11.49
1154,4165,382,1998-01-02,3,33.47
1155,4165,382,1998-02-26,1,17.49
1156,4165,382,1998-04-15,1,12.99
1157,4165,382,1998-05-19,1,13.99
1158,4165,382,1998-05-29,1,26.99
1159,4165,382,1998-06-25,1,12.99
1160,4179,383,1997-01-17,1,13.97
1161,4198,384,1997-01-17,3,43.69
1162,4203,385,1997-01-17,4,19.76
1163,4203,385,1997-01-17,1,6.79
1164,4203,385,1997-01-27,1,12.49
1165,4203,385,1997-02-01,3,41.68
1166,4203,385,1997-04-19,1,12.77
1167,4203,385,1997-08-23,2,24.49
1168,4203,385,1997-10-19,3,61.97
1169,4203,385,1997-12-05,2,29.48
1170,4203,385,1998-01-24,1,12.49
1171,4214,386,1997-01-17,1,14.37
1172,4231,387,1997-01-17,2,30.73
1173,1750,388,1997-01-18,1,20.97
1174,1750,388,1997-05-05,7,100.59
1175,2046,389,1997-01-18,2,17.88
1176,2046,389,1997-02-24,1,14.79
1177,2046,389,1997-03-30,1,29.37
1178,2046,389,1997-12-18,2,27.98
1179,2839,390,1997-01-18,1,14.37
1180,4124,391,1997-01-18,2,42.73
1181,4253,392,1997-01-18,1,15.36
1182,4285,393,1997-01-18,1,15.36
1183,4287,394,1997-01-18,1,15.36
1184,4287,394,1997-07-18,12,189.64
1185,4288,395,1997-01-18,2,24.14
1186,4288,395,1997-01-18,1,25.77
1187,4288,395,1997-02-18,2,23.54
1188,4309,396,1997-01-18,3,33.31
1189,4309,396,1997-12-15,3,38.97
1190,4316,397,1997-01-18,1,25.77
1191,4316,397,1997-02-21,1,16.96
1192,4316,397,1997-04-19,1,14.37
1193,4316,397,1997-06-16,1,11.77
1194,4322,398,1997-01-18,2,34.98
1195,4322,398,1997-03-15,1,29.99
1196,4330,399,1997-01-18,2,19.54
1197,4349,400,1997-01-18,2,23.54
1198,4374,401,1997-01-18,1,6.79
1199,4374,401,1997-06-05,2,24.02
1200,4374,401,1997-06-20,1,12.25
1201,4379,402,1997-01-18,2,20.75
1202,4383,403,1997-01-18,1,14.99
1203,4383,403,1997-05-13,1,46.37
1204,4383,403,1997-05-25,6,84.19
1205,4383,403,1997-06-26,1,25.97
1206,4383,403,1997-07-14,1,25.77
1207,4383,403,1997-07-15,5,64.43
1208,4383,403,1997-07-28,2,33.96
1209,4383,403,1997-08-20,1,19.99
1210,4383,403,1997-08-24,3,57.71
1211,4383,403,1997-12-06,6,93.94
1212,4383,403,1998-01-06,1,24.49
1213,4383,403,1998-02-28,2,24.87
1214,4383,403,1998-04-22,5,61.34
1215,4392,404,1997-01-18,1,20.97
1216,4392,404,1997-03-02,1,15.38
1217,4392,404,1998-02-12,2,18.98
1218,4407,405,1997-01-18,1,11.77
1219,4408,406,1997-01-18,2,32.74
1220,4408,406,1997-02-06,4,56.66
1221,4408,406,1997-05-09,1,11.77
1222,4424,407,1997-01-18,2,28.93
1223,4424,407,1997-08-29,1,14.96
1224,4424,407,1998-06-11,2,23.76
1225,4427,408,1997-01-18,3,44.29
1226,4446,409,1997-01-18,6,55.04
1227,4461,410,1997-01-18,3,41.25
1228,4461,410,1997-06-19,2,28.34
1229,4461,410,1997-11-18,1,12.49
1230,4461,410,1998-04-05,2,24.48
1231,4461,410,1998-05-19,2,23.98
1232,4465,411,1997-01-18,4,56.66
1233,4474,412,1997-01-18,6,97.22
1234,4474,412,1997-01-22,1,15.36
1235,4474,412,1997-02-11,1,15.36
1236,4474,412,1997-12-30,18,271.82
1237,4474,412,1998-01-02,2,31.98
1238,4486,413,1997-01-18,2,73.13
1239,4504,414,1997-01-18,2,34.72
1240,4504,414,1997-11-14,2,19.98
1241,167,415,1997-01-19,2,30.32
1242,167,415,1997-01-21,1,13.77
1243,167,415,1997-03-08,1,14.96
1244,167,415,1997-06-14,2,24.95
1245,167,415,1997-10-11,1,12.99
1246,167,415,1997-10-30,1,59.49
1247,167,415,1997-11-23,1,11.49
1248,167,415,1997-12-10,1,18.49
1249,1727,416,1997-01-19,3,35.31
1250,4269,417,1997-01-19,1,10.77
1251,4525,418,1997-01-19,2,26.74
1252,4544,419,1997-01-19,1,11.77
1253,4544,419,1998-03-02,1,29.49
1254,4564,420,1997-01-19,2,39.36
1255,4564,420,1997-12-02,2,30.98
1256,4581,421,1997-01-19,1,16.9
1257,4589,422,1997-01-19,2,27.13
1258,4589,422,1997-02-26,4,59.83
1259,4589,422,1997-04-16,3,45.11
1260,4589,422,1997-12-06,4,41.46
1261,4593,423,1997-01-19,6,82.41
1262,4593,423,1997-02-18,1,11.77
1263,4593,423,1997-06-06,1,14.96
1264,4601,424,1997-01-19,2,23.54
1265,4601,424,1998-02-03,1,11.88
1266,4601,424,1998-03-08,2,24.87
1267,4601,424,1998-03-08,1,11.99
1268,4601,424,1998-04-20,2,29.98
1269,4601,424,1998-05-06,3,43.97
1270,4616,425,1997-01-19,1,12.49
1271,4630,426,1997-01-19,3,36.73
1272,4644,427,1997-01-19,1,21.37
1273,4644,427,1997-02-19,2,29.33
1274,4649,428,1997-01-19,1,12.49
1275,4649,428,1997-06-21,3,38.33
1276,4649,428,1997-08-17,1,11.77
1277,4649,428,1997-10-31,1,13.99
1278,4649,428,1998-04-10,1,72.99
1279,4649,428,1998-05-01,1,72.99
1280,4649,428,1998-06-07,3,42.47
1281,4653,429,1997-01-19,1,15.36
1282,4669,430,1997-01-19,1,15.36
1283,4687,431,1997-01-19,2,31.72
1284,4687,431,1997-10-20,3,49.47
1285,4701,432,1997-01-19,1,11.77
1286,4717,433,1997-01-19,4,49.87
1287,4718,434,1997-01-19,3,37.51
1288,4718,434,1997-03-19,2,25.74
1289,4718,434,1998-04-29,3,58.74
1290,4732,435,1997-01-19,1,9.77
1291,4749,436,1997-01-19,2,39.98
1292,4768,437,1997-01-19,4,58.89
1293,4791,438,1997-01-19,2,31.52
1294,4794,439,1997-01-19,1,15.99
1295,4794,439,1997-05-26,2,34.14
1296,4797,440,1997-01-19,5,84.02
1297,4797,440,1997-03-07,6,88.6
1298,4797,440,1997-07-21,7,106.55
1299,4805,441,1997-01-19,2,25.74
1300,4805,441,1997-02-16,1,13.97
1301,4805,441,1997-07-15,1,13.97
1302,4805,441,1997-07-17,1,12.97
1303,4805,441,1997-07-25,1,14.79
1304,4805,441,1997-12-05,4,57.96
1305,4805,441,1997-12-20,1,13.99
1306,4805,441,1997-12-31,4,53.96
1307,4805,441,1998-03-17,1,13.49
1308,4805,441,1998-04-14,1,12.99
1309,4805,441,1998-06-12,3,44.47
1310,4807,442,1997-01-19,1,13.97
1311,4822,443,1997-01-19,3,65.97
1312,3089,444,1997-01-20,2,29.92
1313,3089,444,1997-01-27,2,29.98
1314,3089,444,1997-02-11,2,29.98
1315,3089,444,1998-02-13,1,12.99
1316,4365,445,1997-01-20,2,18.56
1317,4836,446,1997-01-20,1,22.99
1318,4836,446,1997-03-14,2,24.48
1319,4836,446,1997-04-22,1,13.97
1320,4836,446,1997-05-26,1,23.88
1321,4836,446,1997-06-16,2,24.49
1322,4836,446,1997-07-23,2,23.54
1323,4836,446,1997-07-29,2,28.73
1324,4836,446,1998-06-04,1,11.88
1325,4842,447,1997-01-20,1,14.99
1326,4854,448,1997-01-20,1,18.36
1327,4854,448,1997-02-04,3,44.97
1328,4868,449,1997-01-20,1,14.96
1329,4870,450,1997-01-20,4,71.69
1330,4870,450,1997-03-16,2,27.33
1331,4873,451,1997-01-20,13,150.21
1332,4873,451,1997-03-23,7,83.39
1333,4873,451,1997-10-11,3,52.97
1334,4875,452,1997-01-20,2,25.74
1335,4875,452,1997-05-19,1,11.77
1336,4880,453,1997-01-20,5,72.25
1337,4880,453,1997-01-22,1,35.37
1338,4880,453,1997-04-07,2,27.14
1339,4890,454,1997-01-20,2,30.72
1340,4890,454,1997-07-29,1,14.37
1341,4892,455,1997-01-20,2,29.92
1342,4894,456,1997-01-20,1,17.76
1343,4894,456,1997-02-06,1,11.77
1344,4894,456,1997-03-28,5,77.48
1345,4894,456,1997-04-28,6,80.41
1346,4894,456,1997-05-05,3,34.5
1347,4894,456,1997-07-18,1,14.37
1348,4894,456,1997-07-18,2,29.58
1349,4894,456,1997-08-04,6,107.6
1350,4894,456,1997-08-04,4,60.05
1351,4894,456,1997-08-06,4,52.46
1352,4894,456,1997-11-07,2,26.98
1353,4894,456,1997-11-18,3,59.97
1354,4894,456,1997-12-15,1,13.99
1355,4894,456,1998-03-19,9,117.37
1356,4907,457,1997-01-20,1,19.99
1357,4907,457,1997-02-09,1,9.98
1358,4907,457,1997-02-17,1,12.77
1359,4907,457,1997-04-24,2,25.48
1360,4907,457,1997-05-06,2,27.85
1361,4911,458,1997-01-20,2,23.73
1362,4930,459,1997-01-20,5,76.23
1363,4947,460,1997-01-20,3,43.89
1364,4951,461,1997-01-20,1,15.99
1365,4951,461,1997-03-19,1,34.77
1366,4951,461,1997-03-21,1,22.77
1367,4951,461,1997-04-08,2,23.74
1368,4951,461,1997-04-29,1,15.36
1369,4951,461,1997-04-30,1,12.97
1370,4951,461,1997-06-13,1,14.37
1371,4951,461,1997-07-17,1,25.77
1372,4951,461,1998-01-25,2,21.98
1373,4951,461,1998-03-10,1,29.49
1374,4951,461,1998-05-04,1,14.99
1375,4951,461,1998-06-04,1,14.49
1376,4963,462,1997-01-20,4,59.25
1377,4972,463,1997-01-20,2,29.33
1378,4972,463,1997-03-21,4,58.07
1379,4982,464,1997-01-20,2,22.94
1380,4982,464,1997-05-19,3,38.71
1381,4982,464,1997-10-02,6,61.44
1382,4982,464,1997-12-30,3,30.47
1383,4987,465,1997-01-20,2,23.96
1384,5000,466,1997-01-20,2,29.73
1385,5000,466,1997-04-27,3,43.3
1386,5000,466,1997-06-30,1,21.77
1387,5000,466,1998-05-31,4,62.46
